Département,Code du Canton,Libellé du Canton,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimés,Binôme,Nuance,Voix,Duel
974,412,Saint-Denis-4,25929,16558,9371,584,381,8406,Mme Tatiana GRONDIN,BC-LR,934,
974,412,Saint-Denis-4,25929,16558,9371,584,381,8406,Mme Geneviève NIOBÉ,BC-RN,510,
974,412,Saint-Denis-4,25929,16558,9371,584,381,8406,Mme Lydia DOLOIR,BC-DVC,387,
974,412,Saint-Denis-4,25929,16558,9371,584,381,8406,Mme Marie Josette PICARD,BC-DIV,297,
974,411,Saint-Denis-3,27668,18017,9651,856,561,8234,Mme Brigitte ADAME,BC-SOC,4454,
974,411,Saint-Denis-3,27668,18017,9651,856,561,8234,M. Jérôme GRONDIN,BC-DVD,1549,
974,411,Saint-Denis-3,27668,18017,9651,856,561,8234,M. Jean-Claude FIDJI,BC-DVG,920,
974,411,Saint-Denis-3,27668,18017,9651,856,561,8234,M. Jean-Marie GUICHARD,BC-DIV,848,
974,411,Saint-Denis-3,27668,18017,9651,856,561,8234,Mme Marie CALCINÉ,BC-DIV,463,
974,410,Saint-Denis-2,25494,15731,9763,649,362,8752,Mme Nassimah DINDAR,BC-UCG,4044,
974,410,Saint-Denis-2,25494,15731,9763,649,362,8752,M. Michel LAGOURGUE,BC-UD,1970,
974,410,Saint-Denis-2,25494,15731,9763,649,362,8752,M. Farid MANGROLIA,BC-DVC,1022,
974,410,Saint-Denis-2,25494,15731,9763,649,362,8752,Mme Yvette DUCHEMANN,BC-DVG,854,
974,410,Saint-Denis-2,25494,15731,9763,649,362,8752,M. Harry GUSTAVE,BC-DVG,425,
974,410,Saint-Denis-2,25494,15731,9763,649,362,8752,M. Hugo FAYOL,BC-DVD,246,
974,410,Saint-Denis-2,25494,15731,9763,649,362,8752,M. Eric BEEHARRY,BC-DVC,191,
974,409,Saint-Denis-1,27221,17811,9410,695,482,8233,M. Gérard FRANÇOISE,BC-SOC,4492,
974,409,Saint-Denis-1,27221,17811,9410,695,482,8233,Mme Faouzia ABOUBACAR-BEN VITRY,BC-DVD,1637,
974,409,Saint-Denis-1,27221,17811,9410,695,482,8233,Mme Nathalie GOVINDAMA MARIAYE,BC-DIV,760,
974,409,Saint-Denis-1,27221,17811,9410,695,482,8233,M. Richard DALLEAU,BC-DIV,585,
974,409,Saint-Denis-1,27221,17811,9410,695,482,8233,Mme Laurence BLIN,BC-DIV,433,
974,409,Saint-Denis-1,27221,17811,9410,695,482,8233,M. Maximin MOUNY,BC-DIV,326,
974,408,Saint-Benoît-2,23188,13142,10046,370,564,9112,Mme Géraldine BOULEVARD,BC-UCD,4030,
974,408,Saint-Benoît-2,23188,13142,10046,370,564,9112,Mme Amandine HOAREAU,BC-DVG,3731,
974,408,Saint-Benoît-2,23188,13142,10046,370,564,9112,M. Eric PARLIER,BC-DVG,891,
974,408,Saint-Benoît-2,23188,13142,10046,370,564,9112,Mme Marie Luce BRASIER-CLAIN,BC-RN,460,
974,407,Saint-Benoît-1,21261,12994,8267,321,330,7616,Mme Sophie ARZAL,BC-DVG,2963,
974,407,Saint-Benoît-1,21261,12994,8267,321,330,7616,M. Jean Yves FAUSTIN,BC-UCD,2699,
974,407,Saint-Benoît-1,21261,12994,8267,321,330,7616,Mme Amandine RAMAYE,BC-FI,731,
974,407,Saint-Benoît-1,21261,12994,8267,321,330,7616,M. Dominique ATCHICANON,BC-DVG,554,
974,407,Saint-Benoît-1,21261,12994,8267,321,330,7616,Mme Alexandrine ARAYE,BC-UCG,454,
974,407,Saint-Benoît-1,21261,12994,8267,321,330,7616,Mme Pryscka GENCE,BC-DVG,215,
974,406,Saint-André-3,22952,15008,7944,334,413,7197,M. Jeannick ATCHAPA,BC-DVC,3551,
974,406,Saint-André-3,22952,15008,7944,334,413,7197,M. Daniel GONTHIER,BC-UCD,2143,
974,406,Saint-André-3,22952,15008,7944,334,413,7197,Mme Adélaïde CERVEAUX,BC-DVG,813,
974,406,Saint-André-3,22952,15008,7944,334,413,7197,M. Olivier DUGAIN,BC-DVG,482,
974,406,Saint-André-3,22952,15008,7944,334,413,7197,Mme Devy CARITCHY,BC-UCG,208,
974,405,Saint-André-2,26380,18244,8136,238,321,7577,Mme Viviane PAYET BEN HAMIDA,BC-DVD,2838,
974,405,Saint-André-2,26380,18244,8136,238,321,7577,Mme Lyne-Rose ANANDIN,BC-DVG,1739,
974,405,Saint-André-2,26380,18244,8136,238,321,7577,Mme Primilla CEVAMY,BC-DVG,1083,
974,405,Saint-André-2,26380,18244,8136,238,321,7577,Mme Sonia CRESCENCE,BC-DVC,778,
974,405,Saint-André-2,26380,18244,8136,238,321,7577,M. Mickaël BOYER,BC-UC,486,
974,405,Saint-André-2,26380,18244,8136,238,321,7577,Mme Lauryne JAGLALE,BC-DIV,436,
974,405,Saint-André-2,26380,18244,8136,238,321,7577,Mme Florelle IMOUZA,BC-DVG,217,
974,404,Saint-André-1,26025,16840,9185,542,669,7974,Mme Julie AROUBANI,BC-COM,1898,
974,404,Saint-André-1,26025,16840,9185,542,669,7974,M. Johann IDAME,BC-DIV,1147,
974,404,Saint-André-1,26025,16840,9185,542,669,7974,M. Antonio GRONDIN,BC-DIV,1098,
974,404,Saint-André-1,26025,16840,9185,542,669,7974,Mme Corinne PARAVEMAN,BC-DVG,936,
974,404,Saint-André-1,26025,16840,9185,542,669,7974,M. Johny ADEKALOM,BC-UC,923,
974,404,Saint-André-1,26025,16840,9185,542,669,7974,M. Jacky BALMINE,BC-DVG,878,
974,404,Saint-André-1,26025,16840,9185,542,669,7974,Mme Joscia GAVRAMA,BC-DVC,527,
974,404,Saint-André-1,26025,16840,9185,542,669,7974,M. Jérôme IMAZOUTE,BC-DVG,294,
974,404,Saint-André-1,26025,16840,9185,542,669,7974,Mme Marinette ATCHICANON,BC-UCG,273,
974,403,La Possession,24004,16432,7572,590,371,6611,M. Gilles HUBERT,BC-DVG,2258,
974,403,La Possession,24004,16432,7572,590,371,6611,M. Philippe ROBERT,BC-DVG,1674,
974,403,La Possession,24004,16432,7572,590,371,6611,Mme Simone CASAS,BC-DVG,1106,
974,403,La Possession,24004,16432,7572,590,371,6611,M. Régis INFANTE,BC-DVG,903,
974,403,La Possession,24004,16432,7572,590,371,6611,Mme Sonia DERAND,BC-DVD,670,
974,402,Le Port,26358,17062,9296,430,463,8403,Mme Isabelle ERUDEL,BC-DVG,2473,
974,402,Le Port,26358,17062,9296,430,463,8403,Mme Jasmine BETON,BC-DVG,2255,
974,402,Le Port,26358,17062,9296,430,463,8403,Mme Coralie CLOTAGATIDE,BC-DVG,2071,
974,402,Le Port,26358,17062,9296,430,463,8403,M. Willy INCANA,BC-DIV,1604,
974,401,L'Etang-Salé,24886,12946,11940,576,604,10760,M. Eric FERRERE,BC-DVC,6492,
974,401,L'Etang-Salé,24886,12946,11940,576,604,10760,M. Jean-Claude LACOUTURE,BC-UCD,4268,
55,17,Verdun-2,7546,5401,2145,71,20,2054,M. Jérôme DUMONT,BC-DVD,1089,
55,17,Verdun-2,7546,5401,2145,71,20,2054,Mme Christine MIGEOT,BC-RN,477,
55,17,Verdun-2,7546,5401,2145,71,20,2054,M. François Xavier FRANCESCHINI,BC-UG,265,
55,17,Verdun-2,7546,5401,2145,71,20,2054,M. Sylvain AUTRET,BC-DVD,223,
55,16,Verdun-1,6829,4925,1904,80,31,1793,Mme Dominique GRETZ,BC-SOC,1443,
55,16,Verdun-1,6829,4925,1904,80,31,1793,Mme Marie Jeanne DUMONT,BC-DIV,350,
55,15,Vaucouleurs,9458,5829,3629,155,57,3417,M. Francis FAVÉ,BC-DVC,1162,
55,15,Vaucouleurs,9458,5829,3629,155,57,3417,Mme Brigitte GAUDINEAU,BC-RN,870,
55,15,Vaucouleurs,9458,5829,3629,155,57,3417,M. Denis ROYER,BC-DVC,812,
55,15,Vaucouleurs,9458,5829,3629,155,57,3417,Mme Jocelyne LAFFAILLE,BC-DVG,573,
55,13,Saint-Mihiel,8315,5002,3313,110,46,3157,M. Sylvain DENOYELLE,BC-DVC,1785,
55,13,Saint-Mihiel,8315,5002,3313,110,46,3157,Mme Cassandra MAILFAIT,BC-RN,907,
55,13,Saint-Mihiel,8315,5002,3313,110,46,3157,Mme Nadine HAMAMI,BC-UG,465,
55,14,Stenay,6121,3919,2202,118,55,2029,M. Stéphane PERRIN,BC-DVD,1026,
55,14,Stenay,6121,3919,2202,118,55,2029,M. Romuald COLLET,BC-DVD,787,
55,14,Stenay,6121,3919,2202,118,55,2029,Mme Cindy MESSINA,BC-REG,216,
55,11,Montmédy,6007,3888,2119,105,49,1965,Mme Dominique AARNINK-GÉMINEL,BC-DVC,1351,
55,11,Montmédy,6007,3888,2119,105,49,1965,M. Francis DOSSOGNE,BC-RN,614,
55,12,Revigny-sur-Ornain,8550,5640,2910,162,53,2695,M. Pierre BURGAIN,BC-DVG,1786,
55,12,Revigny-sur-Ornain,8550,5640,2910,162,53,2695,M. Mickaël GUÉRIN,BC-RN,909,
55,10,Ligny-en-Barrois,9275,6013,3262,130,68,3064,M. Rémy BOUR,BC-DIV,865,
55,10,Ligny-en-Barrois,9275,6013,3262,130,68,3064,M. Marc MAILFAIT,BC-RN,756,
55,10,Ligny-en-Barrois,9275,6013,3262,130,68,3064,M. Jean-Michel GUYOT,BC-DVD,716,
55,10,Ligny-en-Barrois,9275,6013,3262,130,68,3064,M. Jean-Marc FLEURY,BC-UGE,403,
55,10,Ligny-en-Barrois,9275,6013,3262,130,68,3064,Mme Elisabeth GUERQUIN,BC-DVC,324,
55,09,Etain,7650,4965,2685,117,57,2511,M. Jérôme STEIN,BC-DVC,904,
55,09,Etain,7650,4965,2685,117,57,2511,Mme Céline COPPEY,BC-DVD,787,
55,09,Etain,7650,4965,2685,117,57,2511,M. Jean-Claude AXER,BC-RN,693,
55,09,Etain,7650,4965,2685,117,57,2511,M. Laurent CARTERET,BC-REG,127,
55,07,Commercy,8063,5445,2618,111,58,2449,Mme Danielle COMBE,BC-DVC,1071,
55,07,Commercy,8063,5445,2618,111,58,2449,Mme Céline ETIENNE,BC-UG,751,
55,07,Commercy,8063,5445,2618,111,58,2449,M. Daniel EYMANN,BC-RN,627,
55,08,Dieue-sur-Meuse,9799,6272,3527,199,78,3250,M. Serge NAHANT,BC-DVD,1947,
55,08,Dieue-sur-Meuse,9799,6272,3527,199,78,3250,Mme Patricia CANUT,BC-RN,822,
55,08,Dieue-sur-Meuse,9799,6272,3527,199,78,3250,M. Pascal LEPAGE,BC-DVC,481,
55,06,Clermont-en-Argonne,6892,4067,2825,134,53,2638,M. Jean-François LAMORLETTE,BC-DVD,1515,
55,06,Clermont-en-Argonne,6892,4067,2825,134,53,2638,Mme Gislaine DI RISIO,BC-RN,665,
55,06,Clermont-en-Argonne,6892,4067,2825,134,53,2638,Mme Christelle FOURREZ,BC-DVD,309,
55,06,Clermont-en-Argonne,6892,4067,2825,134,53,2638,Mme Amandine MENNESON,BC-REG,149,
55,05,Bouligny,6171,4269,1902,121,59,1722,Mme Jocelyne ANTOINE,BC-DVD,1244,
55,05,Bouligny,6171,4269,1902,121,59,1722,M. Eric BERNARDI,BC-UG,478,
55,03,Bar-le-Duc-2,7776,5361,2415,55,38,2322,M. Gérard ABBAS,BC-UCD,859,
55,03,Bar-le-Duc-2,7776,5361,2415,55,38,2322,M. Mathias RAULOT,BC-UG,684,
55,03,Bar-le-Duc-2,7776,5361,2415,55,38,2322,Mme Nathalie CHARPENTIER,BC-RN,485,
55,03,Bar-le-Duc-2,7776,5361,2415,55,38,2322,M. Mohamed FAHEM,BC-DVC,294,
55,04,Belleville-sur-Meuse,6612,4086,2526,33,50,2443,M. Julien DIDRY,BC-UCD,1128,
55,04,Belleville-sur-Meuse,6612,4086,2526,33,50,2443,M. Armand FALQUE,BC-DVC,422,
55,04,Belleville-sur-Meuse,6612,4086,2526,33,50,2443,M. Jean Marie ADDENET,BC-DVD,421,
55,04,Belleville-sur-Meuse,6612,4086,2526,33,50,2443,Mme Marie REINNESS,BC-RN,420,
55,04,Belleville-sur-Meuse,6612,4086,2526,33,50,2443,Mme Pierrette DROUET,BC-REG,52,
55,02,Bar-le-Duc-1,9495,6228,3267,113,38,3116,M. Benoît DEJAIFFE,BC-UG,1071,
55,02,Bar-le-Duc-1,9495,6228,3267,113,38,3116,Mme Nathalie LIMOSIN-GUEGUEN,BC-LR,841,
55,02,Bar-le-Duc-1,9495,6228,3267,113,38,3116,M. Didier SUGG,BC-RN,701,
55,02,Bar-le-Duc-1,9495,6228,3267,113,38,3116,M. Emmanuel CAPPELAERE,BC-DVC,503,
55,01,Ancerville,10199,6942,3257,99,64,3094,M. Jean-Louis CANOVA,BC-DVD,1445,
55,01,Ancerville,10199,6942,3257,99,64,3094,Mme Anaïs CHARUEL,BC-RN,1098,
55,01,Ancerville,10199,6942,3257,99,64,3094,M. Gauthier HERMANT,BC-UGE,551,
02,21,Villers-Cotterêts,21852,14156,7696,371,152,7173,Mme Véronique BERTIN,BC-RN,3646,
02,21,Villers-Cotterêts,21852,14156,7696,371,152,7173,Mme Jeanne DOYEZ ROUSSEL,BC-DVC,3527,
02,20,Vic-sur-Aisne,15635,10142,5493,238,65,5190,Mme Sandrine CAYRE,BC-RN,1741,
02,20,Vic-sur-Aisne,15635,10142,5493,238,65,5190,Mme Sarah BATONNET,BC-DVD,1295,
02,20,Vic-sur-Aisne,15635,10142,5493,238,65,5190,Mme Estelle LEGRAND,BC-DVG,1235,
02,20,Vic-sur-Aisne,15635,10142,5493,238,65,5190,M. Romuald DAUCHELLE,BC-DIV,526,
02,20,Vic-sur-Aisne,15635,10142,5493,238,65,5190,M. Patrick LAPLACE,BC-DVG,393,
02,19,Vervins,15833,9454,6379,148,95,6136,Mme Marie Françoise BERTRAND,BC-DVC,4023,
02,19,Vervins,15833,9454,6379,148,95,6136,M. Mohab EL HOUSSAMI,BC-RN,1435,
02,19,Vervins,15833,9454,6379,148,95,6136,M. Didier LARTIGUE,BC-DVG,678,
02,18,Tergnier,20740,14463,6277,184,73,6020,M. Aurélien GALL,BC-DVG,2571,
02,18,Tergnier,20740,14463,6277,184,73,6020,M. Frédy DEGUIN-DAWSON,BC-RN,1832,
02,18,Tergnier,20740,14463,6277,184,73,6020,Mme Astrid DALLERY,BC-DVG,1617,
02,17,Soissons-2,18102,12645,5457,209,82,5166,M. David BOBIN,BC-DVD,2720,
02,17,Soissons-2,18102,12645,5457,209,82,5166,Mme Nadia HERMANS,BC-RN,1529,
02,17,Soissons-2,18102,12645,5457,209,82,5166,M. Benjamin MAURICE,BC-DIV,917,
02,16,Soissons-1,16151,11205,4946,126,57,4763,Mme Françoise CHAMPENOIS,BC-UCD,2179,
02,16,Soissons-1,16151,11205,4946,126,57,4763,M. José FOULON,BC-RN,1592,
02,16,Soissons-1,16151,11205,4946,126,57,4763,M. Sébastien LANGE,BC-DVG,992,
02,15,Saint-Quentin-3,18745,12832,5913,182,87,5644,Mme Jocelyne DOGNA,BC-DVD,2875,
02,15,Saint-Quentin-3,18745,12832,5913,182,87,5644,Mme Ghislaine DUCHAUSSOY,BC-RN,1524,
02,15,Saint-Quentin-3,18745,12832,5913,182,87,5644,Mme Frédérique DELALANDE,BC-DVG,799,
02,15,Saint-Quentin-3,18745,12832,5913,182,87,5644,Mme Michèle GABERT,BC-COM,446,
02,14,Saint-Quentin-2,15564,10247,5317,156,79,5082,M. Thomas DUDEBOUT,BC-LR,2851,
02,14,Saint-Quentin-2,15564,10247,5317,156,79,5082,M. Sébastien ANETTE,BC-RN,1133,
02,14,Saint-Quentin-2,15564,10247,5317,156,79,5082,Mme Suzanne BARBAUX,BC-COM,599,
02,14,Saint-Quentin-2,15564,10247,5317,156,79,5082,Mme Sylvie AMBLOT,BC-REM,499,
02,13,Saint-Quentin-1,19104,12295,6809,265,120,6424,Mme Colette BLERIOT,BC-DVD,2865,
02,13,Saint-Quentin-1,19104,12295,6809,265,120,6424,Mme Isabelle DEKKERS,BC-RN,1630,
02,13,Saint-Quentin-1,19104,12295,6809,265,120,6424,M. William BOUCENNA,BC-REM,824,
02,13,Saint-Quentin-1,19104,12295,6809,265,120,6424,M. Laurent ELIE,BC-DVG,699,
02,13,Saint-Quentin-1,19104,12295,6809,265,120,6424,Mme Corinne BECOURT,BC-COM,406,
02,12,Ribemont,19773,11737,8036,285,132,7619,M. Vincent COOL,BC-DVG,2838,
02,12,Ribemont,19773,11737,8036,285,132,7619,Mme Véronique LEBEAU,BC-DIV,2549,
02,12,Ribemont,19773,11737,8036,285,132,7619,M. Claude DEGUIN-DAWSON,BC-RN,2232,
02,11,Marle,14388,7682,6706,309,151,6246,Mme Isabelle ITTELET,BC-DVD,3962,
02,11,Marle,14388,7682,6706,309,151,6246,M. Hervé BERNARDEAU,BC-RN,2284,
02,10,Laon-2,16721,11092,5629,135,63,5431,M. Thierry DELEROT,BC-DVG,1744,
02,10,Laon-2,16721,11092,5629,135,63,5431,Mme Maryline Mae GEORGEON,BC-RN,1282,
02,10,Laon-2,16721,11092,5629,135,63,5431,M. Ambroise CENTONZE SANDRAS,BC-DVD,1081,
02,10,Laon-2,16721,11092,5629,135,63,5431,M. Fawaz KARIMET,BC-DVG,1059,
02,10,Laon-2,16721,11092,5629,135,63,5431,M. Jean-Pierre MOUCHET,BC-DIV,265,
02,09,Laon-1,17150,11380,5770,193,96,5481,M. Mathieu FRAISE,BC-DVC,2048,
02,09,Laon-1,17150,11380,5770,193,96,5481,M. Nicolas DRAGON,BC-RN,1427,
02,09,Laon-1,17150,11380,5770,193,96,5481,Mme Isabelle HERBULOT,BC-DVD,1027,
02,09,Laon-1,17150,11380,5770,193,96,5481,Mme Nathalie DUSSART,BC-UG,979,
02,08,Hirson,14924,9675,5249,79,100,5070,M. Claude MOUFLARD,BC-RN,1266,
02,08,Hirson,14924,9675,5249,79,100,5070,M. Jérôme DUVERDIER,BC-DVD,1197,
02,08,Hirson,14924,9675,5249,79,100,5070,Mme Christelle NOUVION,BC-DVG,1106,
02,08,Hirson,14924,9675,5249,79,100,5070,M. Fabien COQUELET,BC-DVD,890,
02,08,Hirson,14924,9675,5249,79,100,5070,Mme Marie-Claude CLOUET,BC-COM,611,
02,07,Guise,16708,9946,6762,269,160,6333,Mme Roselyne CAIL,BC-DVC,3795,
02,07,Guise,16708,9946,6762,269,160,6333,Mme Francine BRUSSET,BC-RN,2538,
02,06,Villeneuve-sur-Aisne,18709,11552,7157,188,99,6870,M. Paul MOUGENOT,BC-DVD,2142,
02,06,Villeneuve-sur-Aisne,18709,11552,7157,188,99,6870,M. Nicolas OLIVIER,BC-RN,1975,
02,06,Villeneuve-sur-Aisne,18709,11552,7157,188,99,6870,Mme Martine BRICOT,BC-DVC,1776,
02,06,Villeneuve-sur-Aisne,18709,11552,7157,188,99,6870,M. Benoît BUVRY,BC-DVG,977,
02,05,Fère-en-Tardenois,20194,12982,7212,310,137,6765,Mme Carole DERUY,BC-DVD,4174,
02,05,Fère-en-Tardenois,20194,12982,7212,310,137,6765,M. François CURINIER,BC-RN,2591,
02,04,Essômes-sur-Marne,20221,14093,6128,241,116,5771,M. Dominique DUCLOS,BC-DVG,2035,
02,04,Essômes-sur-Marne,20221,14093,6128,241,116,5771,Mme Mireille CHEVET,BC-RN,1743,
02,04,Essômes-sur-Marne,20221,14093,6128,241,116,5771,M. Olivier DEVRON,BC-DVD,1477,
02,04,Essômes-sur-Marne,20221,14093,6128,241,116,5771,M. Jérémy PIS,BC-DVD,516,
02,03,Chauny,17440,11998,5442,169,91,5182,M. José BEAURAIN,BC-RN,1514,
02,03,Chauny,17440,11998,5442,169,91,5182,M. Mario LIRUSSI,BC-DVG,1426,
02,03,Chauny,17440,11998,5442,169,91,5182,Mme Patricia GOETZ,BC-DVC,1345,
02,03,Chauny,17440,11998,5442,169,91,5182,M. Karim CHAFI,BC-DVC,897,
02,02,Château-Thierry,18709,12998,5711,168,71,5472,M. Sébastien EUGÈNE,BC-DVG,3367,
02,02,Château-Thierry,18709,12998,5711,168,71,5472,M. Thierry MILLON,BC-RN,1557,
02,02,Château-Thierry,18709,12998,5711,168,71,5472,M. Christian COPIN,BC-COM,548,
02,01,Bohain-en-Vermandois,15360,9458,5902,279,193,5430,Mme Delphine MOLET,BC-DVG,3375,
02,01,Bohain-en-Vermandois,15360,9458,5902,279,193,5430,Mme Christelle PARANT,BC-RN,2055,
976,613,Tsingoni,8511,2944,5567,72,125,5370,M. Ben Issa OUSSENI,BC-DVD,1467,
976,613,Tsingoni,8511,2944,5567,72,125,5370,Mme Sitti Hamida BOUN-CHEIKH,BC-DVG,1202,
976,613,Tsingoni,8511,2944,5567,72,125,5370,Mme Moizari AHAMADA,BC-DVC,1160,
976,613,Tsingoni,8511,2944,5567,72,125,5370,M. Soilihi Ahamada MADI RACHIDI,BC-LR,903,
976,613,Tsingoni,8511,2944,5567,72,125,5370,Mme Sandia BACARI-MOUSSA,BC-DVG,414,
976,613,Tsingoni,8511,2944,5567,72,125,5370,Mme Soirifa-Moinaidi SOUMAILA,BC-UCD,224,
976,612,Sada,10411,3296,7115,71,149,6895,Mme Tahamida IBRAHIM,BC-LR,1924,
976,612,Sada,10411,3296,7115,71,149,6895,M. Mohamed ABDOU,BC-DIV,1850,
976,612,Sada,10411,3296,7115,71,149,6895,Mme Anchya BAMANA,BC-DVD,1215,
976,612,Sada,10411,3296,7115,71,149,6895,Mme Rahmatou BAMANA,BC-DVC,970,
976,612,Sada,10411,3296,7115,71,149,6895,M. Hamada BINALI,BC-DIV,570,
976,612,Sada,10411,3296,7115,71,149,6895,M. Ali MADI,BC-DVD,262,
976,612,Sada,10411,3296,7115,71,149,6895,Mme Insya DAOUDOU,BC-DVD,104,
976,611,Pamandzi,4259,2049,2210,40,54,2116,Mme Soihirat EL HADAD,BC-DVC,1047,
976,611,Pamandzi,4259,2049,2210,40,54,2116,M. Mohamed ALI HAMID,BC-DIV,759,
976,611,Pamandzi,4259,2049,2210,40,54,2116,M. Ousseni MAANDHUI,BC-DVD,165,
976,611,Pamandzi,4259,2049,2210,40,54,2116,Mme Neimati MASSOUNDI,BC-DVC,145,
976,610,Ouangani,8884,2432,6452,118,152,6182,M. Saindou ATTOUMANI,BC-DVD,2401,
976,610,Ouangani,8884,2432,6452,118,152,6182,M. Amine-Djamaël NOUDJOUMOUDDINE,BC-DVC,1466,
976,610,Ouangani,8884,2432,6452,118,152,6182,Mme Zalifa ASSANI,BC-LR,1012,
976,610,Ouangani,8884,2432,6452,118,152,6182,Mme Nainmati ISSA,BC-DVG,942,
976,610,Ouangani,8884,2432,6452,118,152,6182,"Mme Fatima, Said CHAKA",BC-DIV,361,
976,609,Mtsamboro,10508,3759,6749,120,212,6417,M. Abdoul KAMARDINE,BC-LR,2077,
976,609,Mtsamboro,10508,3759,6749,120,212,6417,M. Ahamadi BOURA,BC-DVG,1232,
976,609,Mtsamboro,10508,3759,6749,120,212,6417,Mme Hardjati OUSSENI,BC-DVG,771,
976,609,Mtsamboro,10508,3759,6749,120,212,6417,Mme Fatima BINCHEHI,BC-DVD,496,
976,609,Mtsamboro,10508,3759,6749,120,212,6417,M. Manssour DEMOU,BC-DVC,470,
976,609,Mtsamboro,10508,3759,6749,120,212,6417,M. Aboudou Dit Bougnoul AOULADI,BC-DVC,427,
976,609,Mtsamboro,10508,3759,6749,120,212,6417,Mme Antufiya HAMIDI,BC-DIV,402,
976,609,Mtsamboro,10508,3759,6749,120,212,6417,Mme Houzainya ANLI,BC-DIV,388,
976,609,Mtsamboro,10508,3759,6749,120,212,6417,M. Saindou-Battiston AOULADI,BC-RN,154,
976,607,Mamoudzou-2,5899,2424,3475,45,85,3345,Mme Zakia MAMBO,BC-LR,1314,
976,607,Mamoudzou-2,5899,2424,3475,45,85,3345,Mme Laini ABDALLAH-BOINA,BC-DVC,1149,
976,607,Mamoudzou-2,5899,2424,3475,45,85,3345,M. Mohamed HAMISSI,BC-DVG,633,
976,607,Mamoudzou-2,5899,2424,3475,45,85,3345,Mme Fahina IBOUROI,BC-DVC,147,
976,607,Mamoudzou-2,5899,2424,3475,45,85,3345,M. Faysoil ALI ABDALLAH,BC-DIV,102,
976,608,Mamoudzou-3,5323,2365,2958,48,59,2851,Mme Hélène POLLOZEC,BC-DVC,799,
976,608,Mamoudzou-3,5323,2365,2958,48,59,2851,Mme Saoudat ABDOU,BC-LR,754,
976,608,Mamoudzou-3,5323,2365,2958,48,59,2851,Mme Marie BOURA,BC-DIV,382,
976,608,Mamoudzou-3,5323,2365,2958,48,59,2851,Mme Raya BACAR OILI,BC-DVC,283,
976,608,Mamoudzou-3,5323,2365,2958,48,59,2851,M. Bacar ALI BOTO,BC-DVG,177,
976,608,Mamoudzou-3,5323,2365,2958,48,59,2851,M. Cheih ALI,BC-UC,139,
976,608,Mamoudzou-3,5323,2365,2958,48,59,2851,Mme Zaina ASSANI,BC-DVC,114,
976,608,Mamoudzou-3,5323,2365,2958,48,59,2851,M. Mahamoud BACAR,BC-DVC,83,
976,608,Mamoudzou-3,5323,2365,2958,48,59,2851,Mme Zaïtoune ANLI DAOUDOU,BC-DIV,78,
976,608,Mamoudzou-3,5323,2365,2958,48,59,2851,M. Assani ALI,BC-DIV,42,
976,606,Mamoudzou-1,5013,2101,2912,45,85,2782,Mme Hassana AHMED HOUMADI,BC-LR,896,
976,606,Mamoudzou-1,5013,2101,2912,45,85,2782,M. El Anrif HASSANI,BC-DVC,748,
976,606,Mamoudzou-1,5013,2101,2912,45,85,2782,"M. Jacques, Martial HENRY",BC-DVC,551,
976,606,Mamoudzou-1,5013,2101,2912,45,85,2782,M. Enly MAHAMOUDOU,BC-DVC,480,
976,606,Mamoudzou-1,5013,2101,2912,45,85,2782,Mme Moinaïdi ALI,BC-DVC,107,
976,605,Koungou,4752,2453,2299,69,51,2179,M. Sidi BOINAÏDI,BC-DVG,583,
976,605,Koungou,4752,2453,2299,69,51,2179,Mme Echati ISSA,BC-DVC,508,
976,605,Koungou,4752,2453,2299,69,51,2179,M. Mounirou Ahmed AHMED,BC-DVD,396,
976,605,Koungou,4752,2453,2299,69,51,2179,M. Ali ALIMDINE CARLOS,BC-DVD,322,
976,605,Koungou,4752,2453,2299,69,51,2179,Mme Raïssa ANDHUM,BC-DVD,198,
976,605,Koungou,4752,2453,2299,69,51,2179,M. Abdou ANSALI,BC-DIV,172,
976,604,Dzaoudzi,6095,2586,3509,64,97,3348,Mme Maymounati MOUSSA AHAMADI,BC-DVG,1802,
976,604,Dzaoudzi,6095,2586,3509,64,97,3348,M. Mohamadi BACAR MCOLO,BC-DVC,1546,
976,603,Dembéni,7040,2535,4505,40,121,4344,M. Issa ISSA ABDOU,BC-DVC,1982,
976,603,Dembéni,7040,2535,4505,40,121,4344,Mme Zamimou AHAMADI,BC-DVD,1810,
976,603,Dembéni,7040,2535,4505,40,121,4344,Mme Toianti AHAMADI,BC-DIV,552,
08,18,Villers-Semeuse,10641,7354,3287,84,41,3162,M. Jérémy DUPUY,BC-DVG,1658,
08,18,Villers-Semeuse,10641,7354,3287,84,41,3162,Mme Dominique NICOLAS-VIOT,BC-DVD,757,
08,18,Villers-Semeuse,10641,7354,3287,84,41,3162,Mme Nathalie CHARLIER,BC-RN,747,
976,601,Bandraboua,5176,1758,3418,30,92,3296,Mme Nadjima SAID,BC-UCG,1633,
976,601,Bandraboua,5176,1758,3418,30,92,3296,M. Baharoussoifa CHAHARANI,BC-LR,1348,
976,601,Bandraboua,5176,1758,3418,30,92,3296,M. Abdillah SAID,BC-DVD,315,
976,602,Bouéni,9400,2829,6571,93,242,6236,M. Fadhuila ABDALLAH SELE,BC-DIV,1535,
976,602,Bouéni,9400,2829,6571,93,242,6236,M. Salime MDERE,BC-DVC,1346,
